seed,depth,knn,local_gap,boundary
3,7.10337005339996,0.02412622588714384,0.017310239015308204,0.2179683435326364
3,6.146020591337358,0.04078920796138781,0.04470271263648268,0.19519692334244731
3,6.292792484795107,0.04179921950231465,0.03615792082639191,0.12856291825967103
3,6.377671213280042,0.03952648487431163,0.0196253627232148,0.1228810816896635
3,6.608105972727244,0.027891188800941102,0.019988036823205324,0.08931219281324143
3,7.0258008513867605,0.027891188800941102,0.006260447374756006,0.08290500804325285
3,6.549925724416791,0.030336672792750475,0.020650532696182333,0.07679129806372942
3,5.678143312684955,0.03197344334861061,0.026047403578860373,0.04160394265088818
3,6.026436938741026,0.03197344334861061,0.012433700771039724,0.024696490906008672
4,5.268991254269616,0.0713542763775332,0.03819245320432389,0.03032372514324726
4,5.1580036902781075,0.06644819137964827,0.054554320272779934,0.10326531217108079
4,5.844223687501862,0.05080397450596804,0.034006261381188785,0.13943236568880713
4,6.781680111215049,0.03782292279331226,0.021283916831964955,0.17127783493345836
4,7.1881562140016335,0.033533977025600785,0.01102678699680558,0.18200019935273704
4,6.855375241917185,0.033533977025600785,0.023486319600670214,0.19333140892706951
4,7.002350659209019,0.03396938440106022,0.022372314347394978,0.22897283855407746
4,7.121524340618184,0.03131992248146437,0.017539784332468833,0.23807603762185947
4,7.356613860096632,0.028690209067886396,0.016973443188225523,0.26405240721901513
4,7.638319618142261,0.028690209067886396,0.008426079536993758,0.2720229239983105
4,7.104909279747654,0.032242865985763244,0.024800957222380182,0.28090456629300264
4,6.525180055740958,0.04878742184612812,0.026606981370306537,0.3216248384430709
4,6.339911846520648,0.05627221453519536,0.04799269154272898,0.3341185290336157
4,6.7120443323258145,0.028655190057059354,0.04816831814092892,0.41761022152852884
4,8.036506829348937,0.01837923502750357,0.008440454545334236,0.43045516531547356
4,8.319523266838182,0.016764848906014075,0.005627164594567802,0.4344911306191973
4,8.112454712636424,0.016764848906014075,0.0071032875951812235,0.44170949450460917
4,7.612408527595942,0.019560133427994307,0.017132033587245993,0.44869770580955975
4,6.864638408333114,0.026802677333595447,0.024654547284934936,0.47597356167910115
4,7.904192269870743,0.026802677333595447,0.011836164161072638,0.4980068003794296
4,8.18081457413658,0.02745831318232217,0.0023673289505708184,0.49964589000124643
4,7.428092081323182,0.029934767805782036,0.03230233862476398,0.49725854171942874
4,6.413821353845988,0.034984236141800705,0.0402011958167921,0.4357494327492256
4,7.532691638935711,0.027426923076448274,0.011879398384465889,0.41685615008584453
4,8.042929551330952,0.027426923076448274,0.004152172417786426,0.41199063598029384
4,7.6843132899462265,0.028802455368457137,0.009901784019300919,0.4085518052502717
4,6.190074732551052,0.04189424521532088,0.06525546231085338,0.392187067941692
4,6.996915809658628,0.031042192554985394,0.05850766242491223,0.2780408806285649
4,7.679778046335888,0.028746882525627494,0.0025511498499216634,0.27517174309186754
4,7.358389404431241,0.02785361766036911,0.012170068691029767,0.2729385809287216
4,6.647502090338348,0.02785361766036911,0.02276157948580515,0.250831605709808
