distribution,forest_seed,trees,point_index,value,theory,empirical,squared_error,hoeffding_epsilon_alpha_0_05
uniform,4,300,89,0.916039795011558,9.42533563345772,9.406666666666666,0.0003485303210454857,7.841002756996855
uniform,4,300,90,0.9173185265785717,8.837589341281598,8.856666666666667,0.00036394434384781117,7.841002756996855
uniform,4,300,91,0.9248296392298053,8.580917196687832,8.593333333333334,0.00015416044919977783,7.841002756996855
uniform,4,300,92,0.9261609891009103,8.682366288710753,8.68,5.599322262638963e-06,7.841002756996855
uniform,4,300,93,0.9294453831237451,7.737628528907932,7.693333333333333,0.00196206435099191,7.841002756996855
uniform,4,300,94,0.9482721191184535,6.295935984302057,6.226666666666667,0.004798238365672585,7.841002756996855
uniform,4,300,95,0.9690564723067646,6.397573664707197,6.443333333333333,0.0020939472727737863,7.841002756996855
uniform,4,300,96,0.9768832816213957,7.023535524549276,7.153333333333333,0.01684747116514274,7.841002756996855
uniform,4,300,97,0.9802285574883646,7.042911122753019,7.18,0.01879336026483787,7.841002756996855
uniform,4,300,98,0.9860310550077437,6.428889058472664,6.496666666666667,0.004593804172499801,7.841002756996855
uniform,4,300,99,0.9921066976509181,5.45570958946128,5.45,3.259941181636187e-05,7.841002756996855
uniform,4,1000,0,0.013235310869540884,5.89483360223657,5.912,0.0002946852121722864,4.294694083467376
uniform,4,1000,1,0.013578217889658961,5.9398928241550655,5.967,0.000734798982288182,4.294694083467376
uniform,4,1000,2,0.02596689266871821,6.143518202620513,6.154,0.00010986807630462661,4.294694083467376
uniform,4,1000,3,0.03361307590456397,7.311023410840539,7.315,1.5813261343146074e-05,4.294694083467376
uniform,4,1000,4,0.033755497377304544,7.302465504286522,7.313,0.00011097559993728819,4.294694083467376
uniform,4,1000,5,0.05072579595117743,6.630721472850821,6.659,0.0007996750977268413,4.294694083467376
uniform,4,1000,6,0.06078191559097468,7.765436067942099,7.805,0.0015653047198821615,4.294694083467376
uniform,4,1000,7,0.06127129087034777,7.753117993232909,7.79,0.0013602824231677604,4.294694083467376
uniform,4,1000,8,0.07652765103908488,6.853153178538847,6.849,1.724889197553471e-05,4.294694083467376
uniform,4,1000,9,0.09271382048425225,7.777685461920404,7.8,0.0004979386097057272,4.294694083467376
uniform,4,1000,10,0.09524400822652956,7.847294680797592,7.866,0.00034988896646394974,4.294694083467376
uniform,4,1000,11,0.10751312154870207,7.174736421297694,7.196,0.00045213977922915646,4.294694083467376
uniform,4,1000,12,0.12722125035421994,8.198485927396902,8.187,0.00013192652816692224,4.294694083467376
uniform,4,1000,13,0.12799776856522116,8.233651046182182,8.219,0.00021465315423243767,4.294694083467376
uniform,4,1000,14,0.1413149297995182,8.58426220759424,8.547,0.001388472114796149,4.294694083467376
uniform,4,1000,15,0.1431390570813298,8.827317240420054,8.788,0.0015458453942483385,4.294694083467376
uniform,4,1000,16,0.14719403931970454,8.147723506454192,8.13,0.00031412268103174083,4.294694083467376
uniform,4,1000,17,0.166335379935997,8.387831022166408,8.363,0.00061657966182865,4.294694083467376
uniform,4,1000,18,0.169578587672071,8.877115249175407,8.88,8.321787319992856e-06,4.294694083467376
uniform,4,1000,19,0.17283499917045753,8.485491246297714,8.475,0.00011006624887931231,4.294694083467376
uniform,4,1000,20,0.18868201036603915,8.677349655588113,8.589,0.007805661642538133,4.294694083467376
uniform,4,1000,21,0.1901782693267624,8.721660392979423,8.62,0.010334835500730916,4.294694083467376
uniform,4,1000,22,0.2027373909620227,8.850305535486367,8.785,0.004264812965161107,4.294694083467376
uniform,4,1000,23,0.20611029048665852,9.805571699742462,9.756,0.0024573534153567635,4.294694083467376
uniform,4,1000,24,0.20682279957572935,9.712265632361571,9.662,0.00252663379670858,4.294694083467376
uniform,4,1000,25,0.2144089237502267,8.956637302365872,8.942,0.00021425062054994634,4.294694083467376
uniform,4,1000,26,0.21920276915414105,9.814092420111592,9.77,0.0019441415112971796,4.294694083467376
uniform,4,1000,27,0.21992580447506183,9.809638433383828,9.751,0.003438465869709701,4.294694083467376
uniform,4,1000,28,0.22438695314161938,9.13507290271983,9.12,0.00022719239640149795,4.294694083467376
uniform,4,1000,29,0.22613899278614913,8.732288099470722,8.719,0.00017657358754381597,4.294694083467376
uniform,4,1000,30,0.2593390548657709,8.037049043317385,8.07,0.0010857655462995954,4.294694083467376
uniform,4,1000,31,0.2649400076209091,8.504542247546365,8.56,0.0030755623072087623,4.294694083467376
uniform,4,1000,32,0.27376537193861916,9.498835822214739,9.524,0.0006332358436081969,4.294694083467376
uniform,4,1000,33,0.27503932476009674,9.919728035460745,9.94,0.00041095254628080566,4.294694083467376
uniform,4,1000,34,0.27644240244050555,9.400531077390559,9.456,0.0030768013754521213,4.294694083467376
uniform,4,1000,35,0.28766494786745844,8.222030215156835,8.263,0.0016785232700952456,4.294694083467376
uniform,4,1000,36,0.30140917051296534,8.811562023669435,8.845,0.0011180982610834846,4.294694083467376
uniform,4,1000,37,0.30455369171988533,9.481057810393748,9.5,0.00035880654707918624,4.294694083467376
uniform,4,1000,38,0.3057268404193929,9.231293015453447,9.25,0.00034995127082495847,4.294694083467376
uniform,4,1000,39,0.3191984068729641,7.666641636491996,7.628,0.0014931760707795681,4.294694083467376
uniform,4,1000,40,0.34540757008228773,7.29336134169562,7.251,0.0017944832702530644,4.294694083467376
uniform,4,1000,41,0.36863671456369174,7.820850112039752,7.733,0.007717642185397002,4.294694083467376
